caldt,mkt,ewmkt
2005-11-08,-0.00336293,-0.00322706
2005-11-09,0.00195941,0.00208931
2005-11-10,0.00697462,0.00229254
2005-11-11,0.00348144,0.00313109
2005-11-14,-0.000807767,-0.00234361
2005-11-15,-0.00467436,-0.00757354
2005-11-16,0.00154417,-0.00114274
2005-11-17,0.0106896,0.011056
2005-11-18,0.004056,0.00478369
2005-11-21,0.00644606,0.00636957
2005-11-22,0.00548285,0.00403418
2005-11-23,0.00332298,0.00312906
2005-11-25,0.00247178,0.00182945
2005-11-28,-0.00995294,-0.00834724
2005-11-29,0.000317993,0.000601017
2005-11-30,-0.00411944,0.00268412
2005-12-01,0.0132662,0.011442
2005-12-02,0.00103898,0.00185611
2005-12-05,-0.0025968,-0.00257011
2005-12-06,0.00156288,0.00199759
2005-12-07,-0.00439103,-0.00289988
2005-12-08,0.00035146,0.00208331
2005-12-09,0.00260376,0.00430073
2005-12-12,0.00139463,0.00134796
2005-12-13,0.00414907,0.000277032
2005-12-14,0.00303102,0.000873327
2005-12-15,-0.00283092,-0.0034201
2005-12-16,-0.00241257,-0.000976349
2005-12-19,-0.00714461,-0.00737346
2005-12-20,2.25204e-05,-0.00144595
2005-12-21,0.00379083,0.00535677
2005-12-22,0.0046225,0.0054277
2005-12-23,0.000983708,0.00336289
2005-12-27,-0.00980948,-0.0075684
2005-12-28,0.00285414,0.00329904
2005-12-29,-0.00234366,7.67981e-05
2005-12-30,-0.0044154,5.25732e-05
2006-01-03,0.0164059,0.0109811
2006-01-04,0.00552297,0.00769714
2006-01-05,-0.000333586,0.00292024
2006-01-06,0.00980487,0.00903199
2006-01-09,0.00431219,0.00700934
2006-01-10,0.000989322,0.00427775
2006-01-11,0.00320405,0.00329678
2006-01-12,-0.00627797,-0.00294526
2006-01-13,0.00143931,0.00292439
2006-01-17,-0.00342145,-0.00286725
2006-01-18,-0.00424762,-0.00182894
2006-01-19,0.00765767,0.0104979
2006-01-20,-0.0159427,-0.00884349
2006-01-23,0.00314995,0.00340835
2006-01-24,0.00417485,0.00759174
2006-01-25,-0.00222704,-0.000174617
2006-01-26,0.00821339,0.00946447
2006-01-27,0.00705561,0.00541011
2006-01-30,0.00183666,0.00290772
2006-01-31,-0.00152926,0.00284058
2006-02-01,0.00146792,0.00235183
2006-02-02,-0.00845253,-0.00631723
2006-02-03,-0.00487111,-0.00205579
2006-02-06,0.00213871,0.0028361
2006-02-07,-0.0102102,-0.00919275
2006-02-08,0.00676462,0.00350059
2006-02-09,-0.00171688,0.000101204
2006-02-10,0.000948267,-0.00147485
2006-02-13,-0.0047828,-0.00583703
2006-02-14,0.0094859,0.00687335
2006-02-15,0.00346409,0.00412906
2006-02-16,0.00779714,0.00721542
2006-02-17,-0.000568941,0.00123669
2006-02-21,-0.00257194,-0.00177604
2006-02-22,0.0066348,0.00483011
2006-02-23,-0.0028006,-0.000398504
2006-02-24,0.00234019,0.00379475
2006-02-27,0.00346077,0.00315839
2006-02-28,-0.009851,-0.00685386
2006-03-01,0.00940262,0.00907842
2006-03-02,-0.000446206,0.000230888
2006-03-03,-0.00125917,-0.00102655
2006-03-06,-0.00739389,-0.00585506
2006-03-07,-0.00532398,-0.00966439
2006-03-08,0.00070598,-0.000948045
2006-03-09,-0.00421672,-0.00197372
2006-03-10,0.00738712,0.0065315
2006-03-13,0.00278244,0.00271344
2006-03-14,0.0102174,0.00655951
2006-03-15,0.00530098,0.00604267
2006-03-16,0.00168747,0.00190483
2006-03-17,0.00137199,0.0017339
2006-03-20,-0.00141774,0.000322143
2006-03-21,-0.00670841,-0.00700175
2006-03-22,0.00597572,0.00619113
2006-03-23,-0.00128064,0.00254093
2006-03-24,0.00258864,0.00601586
2006-03-27,-0.000985638,0.000743679
2006-03-28,-0.00528633,-0.00244926
2006-03-29,0.00924186,0.0109504
2006-03-30,-0.000606884,0.001429
2006-03-31,-0.00262098,0.00355056
2006-04-03,0.000840382,-0.00325034
2006-04-04,0.0055962,0.00184472
2006-04-05,0.00492413,0.00400404
2006-04-06,-0.000825479,0.000649771
2006-04-07,-0.00997134,-0.00680747
2006-04-10,0.000103358,-0.00235161
2006-04-11,-0.0082179,-0.00942403
2006-04-12,0.00172955,0.00331343
2006-04-13,0.00123721,0.00277768
2006-04-17,-0.00149987,-0.000978114
2006-04-18,0.0173685,0.0138381
2006-04-19,0.00428588,0.0077191
2006-04-20,-0.000819766,-0.00161718
2006-04-21,0.000196348,0.00123006
2006-04-24,-0.00294133,-0.00306273
2006-04-25,-0.00401074,-0.00108325
2006-04-26,0.00214454,0.00232071
2006-04-27,0.00184473,-0.00170793
2006-04-28,0.00133625,0.0031173
2006-05-01,-0.00328086,-0.00250527
2006-05-02,0.00604227,0.00414188
2006-05-03,-0.0031506,-0.000189404
2006-05-04,0.00397224,0.00504608
2006-05-05,0.0105481,0.00747372
2006-05-08,-0.000122568,0.000513137
2006-05-09,0.000883577,-0.00012082
2006-05-10,-0.00146089,-0.00350037
2006-05-11,-0.0135418,-0.0150425
2006-05-12,-0.0128334,-0.0133822
2006-05-15,-0.0011022,-0.00880361
2006-05-16,-0.00103292,0.000395532
2006-05-17,-0.0170645,-0.0129132
2006-05-18,-0.00716712,-0.00552857
2006-05-19,0.00417916,0.00189725
2006-05-22,-0.00625417,-0.0109347
2006-05-23,-0.00344749,-0.000263026
2006-05-24,-0.000251091,-0.00414485
2006-05-25,0.0139113,0.0125787
2006-05-26,0.0063103,0.00656002
2006-05-30,-0.0152305,-0.0128264
2006-05-31,0.00933989,0.0081393
2006-06-01,0.0125786,0.0122712
2006-06-02,0.00258413,0.00435385
2006-06-05,-0.0188747,-0.016441
2006-06-06,-0.00356575,-0.00627361
2006-06-07,-0.00656848,-0.00370806
2006-06-08,-0.00110635,-0.00628719
2006-06-09,-0.00326541,-0.00184404
2006-06-12,-0.0148454,-0.0181693
2006-06-13,-0.0130678,-0.0168832
2006-06-14,0.00510439,0.00309074
2006-06-15,0.0238476,0.02447
2006-06-16,-0.00445085,-0.00512377
2006-06-19,-0.0101771,-0.0107706
2006-06-20,-0.000519433,-0.00100214
2006-06-21,0.0117884,0.01132
2006-06-22,-0.00486932,-0.00292088
2006-06-23,0.000925797,0.00237456
2006-06-26,0.00554304,0.00476738
2006-06-27,-0.00967219,-0.0100459
2006-06-28,0.00493435,0.0020773
2006-06-29,0.0236196,0.0222144
2006-06-30,0.00101587,0.00785025
2006-07-03,0.00791081,0.00622601
2006-07-05,-0.00849324,-0.00786298
2006-07-06,0.00220199,0.00212518
2006-07-07,-0.00751169,-0.00887097
2006-07-10,0.00042816,-0.00218973
2006-07-11,0.00415799,0.00326739
2006-07-12,-0.0109378,-0.00983812
2006-07-13,-0.014147,-0.0148402
2006-07-14,-0.00528908,-0.00689084
2006-07-17,-0.00357824,-0.00694748
2006-07-18,0.00163163,0.000126677
2006-07-19,0.0198472,0.0190591
2006-07-20,-0.0110081,-0.0134519
2006-07-21,-0.00893745,-0.010792
2006-07-24,0.0177188,0.0150162
2006-07-25,0.00759112,0.00621966
2006-07-26,0.000334905,0.000630642
2006-07-27,-0.00547447,-0.00540885
2006-07-28,0.0130515,0.0117826
2006-07-31,-0.000514654,0.00244296
2006-08-01,-0.00526148,-0.00765952
2006-08-02,0.00670095,0.00687792
2006-08-03,0.00236646,0.00379902
2006-08-04,-0.00116881,-0.00198039
2006-08-07,-0.00300546,-0.0043341
2006-08-08,-0.00390059,-0.00617085
2006-08-09,-0.00416514,-0.00528777
2006-08-10,0.00393621,0.00254752
2006-08-11,-0.00455174,-0.00628443
2006-08-14,0.000695469,0.000266093
2006-08-15,0.0149261,0.0129491
2006-08-16,0.00937268,0.00999501
2006-08-17,0.00145363,0.00317949
2006-08-18,0.00296801,0.00293504
2006-08-21,-0.00312366,-0.00339307
2006-08-22,0.0012583,0.0027161
2006-08-23,-0.0051593,-0.0060901
2006-08-24,0.0012572,0.000662084
2006-08-25,-0.000292225,0.00154898
2006-08-28,0.00556472,0.00526908
2006-08-29,0.00301534,0.00695258
2006-08-30,0.00133534,0.00519135
2006-08-31,0.000891856,0.00315159
2006-09-01,0.00505933,0.00360982
2006-09-05,0.00257017,0.00439645
2006-09-06,-0.0114685,-0.0125793
2006-09-07,-0.0053783,-0.00523411
2006-09-08,0.00243677,0.00133161
2006-09-11,-0.00158352,-0.00402693
2006-09-12,0.0114111,0.0119136
2006-09-13,0.00511122,0.00669816
2006-09-14,-0.00218963,-0.00189267
2006-09-15,0.00214463,0.00151487
2006-09-18,0.00152365,0.00147868
2006-09-19,-0.00325891,-0.00365441
2006-09-20,0.00518257,0.00491981
2006-09-21,-0.00442258,-0.00388978
2006-09-22,-0.00377648,-0.00544028
2006-09-25,0.00791458,0.00457282
2006-09-26,0.00725405,0.00393159
2006-09-27,0.00210877,0.00368041
2006-09-28,0.00186325,0.00117565
2006-09-29,-0.00299045,-0.00197362
2006-10-02,-0.00388966,-0.00559442
2006-10-03,-0.000400583,-0.00313179
2006-10-04,0.0123627,0.0109101
2006-10-05,0.00507223,0.00853607
2006-10-06,-0.00311197,-0.0014297
2006-10-09,0.00215935,0.00372448
2006-10-10,0.00224744,0.00268882
2006-10-11,-0.0035947,-0.00257826
2006-10-12,0.0105673,0.0127527
2006-10-13,0.00334592,0.00547535
2006-10-16,0.00436241,0.00750955
2006-10-17,-0.00457566,-0.00404318
2006-10-18,0.00101059,0.000515878
2006-10-19,0.00237917,0.00493798
2006-10-20,-0.000424776,-0.00282322
2006-10-23,0.00541832,0.00117087
2006-10-24,0.000818365,0.000190381
2006-10-25,0.00435257,0.00421123
2006-10-26,0.00647652,0.00688242
2006-10-27,-0.0081928,-0.00548557
2006-10-30,0.000332829,0.00129502
2006-10-31,5.25131e-05,0.0006676
2006-11-01,-0.00899873,-0.01009
2006-11-02,-0.000134965,-0.00294284
2006-11-03,-0.000312104,0.00287092
2006-11-06,0.011518,0.00933731
2006-11-07,0.00181812,0.00122484
2006-11-08,0.00335669,0.00389402
2006-11-09,-0.00463986,-0.00396022
2006-11-10,0.00215489,0.00366979
2006-11-13,0.00225707,0.00307896
2006-11-14,0.00693306,0.00804556
2006-11-15,0.00400816,0.00553237
2006-11-16,0.00113837,0.000185491
2006-11-17,0.000214061,-0.000954484
2006-11-20,0.000481074,0.00141598
2006-11-21,0.00312392,0.00313521
2006-11-22,0.0029996,0.00323259
2006-11-24,-0.00190386,0.00169379
2006-11-27,-0.0147445,-0.0141556
2006-11-28,0.00303791,0.00272439
2006-11-29,0.00967013,0.00972003
2006-11-30,0.00169351,0.00440118
2006-12-01,-0.00282622,-0.00265282
2006-12-04,0.00999177,0.00936474
2006-12-05,0.00386234,0.00359694
2006-12-06,-0.00108143,0.000115575
2006-12-07,-0.00342758,-0.00133734
2006-12-08,0.00115855,0.000435332
2006-12-11,0.00196861,0.000908531
2006-12-12,-0.00202052,-0.00355791
2006-12-13,0.00119063,0.000337363
2006-12-14,0.0076778,0.00444054
2006-12-15,1.55668e-05,-0.000502291
2006-12-18,-0.00498761,-0.00715252
2006-12-19,0.00187278,-4.97092e-05
2006-12-20,-0.000614644,0.00234984
2006-12-21,-0.00381254,-0.00132886
2006-12-22,-0.00454877,-0.000630447
2006-12-26,0.00433458,0.00416395
2006-12-27,0.007793,0.00870923
2006-12-28,-0.00104156,-0.0004516
2006-12-29,-0.00451611,-0.00113284
2007-01-03,-0.0013377,-0.000158695
2007-01-04,0.000549029,0.000590787
2007-01-05,-0.00729705,-0.00980862
2007-01-08,0.00256828,0.00173139
2007-01-09,5.75554e-06,0.000261947
2007-01-10,0.00209251,0.00133812
2007-01-11,0.00732241,0.00775955
2007-01-12,0.00614231,0.00682081
2007-01-16,0.000297083,0.000560724
2007-01-17,-0.000608379,-0.000105836
2007-01-18,-0.00468636,-0.00733831
2007-01-19,0.00434773,0.00533903
2007-01-22,-0.00537923,-0.00433746
2007-01-23,0.00521586,0.00619977
2007-01-24,0.00879752,0.00691843
2007-01-25,-0.0107347,-0.00787231
2007-01-26,8.95409e-05,0.00303399
2007-01-29,0.000150351,0.00342762
2007-01-30,0.00576074,0.00512296
2007-01-31,0.006358,0.00352007
2007-02-01,0.00625819,0.00641643
2007-02-02,0.00125718,0.00229871
2007-02-05,-0.000607939,-0.00107363
2007-02-06,0.00150925,0.00319698
2007-02-07,0.00219409,0.00371577
2007-02-08,-0.000425703,0.00107496
2007-02-09,-0.00691175,-0.00490088
2007-02-12,-0.00388574,-0.00291523
2007-02-13,0.00804944,0.00535863
2007-02-14,0.0072311,0.00463944
2007-02-15,0.00173153,0.00144398
2007-02-16,0.000510872,0.00263974
2007-02-20,0.00357257,0.00598195
2007-02-21,-0.000293,0.00166678
2007-02-22,-0.000379216,0.00227698
2007-02-23,-0.00257366,6.8241e-05
2007-02-26,-0.00126763,-0.00107976
2007-02-27,-0.0341191,-0.0312313
2007-02-28,0.00474398,0.00380166
2007-03-01,-0.00284345,-0.00493199
2007-03-02,-0.0124761,-0.0114349
2007-03-05,-0.01201,-0.0171843
2007-03-06,0.0167398,0.0176829
2007-03-07,-0.00134869,6.44261e-05
2007-03-08,0.00724474,0.00559825
2007-03-09,0.00163229,0.00170772
2007-03-12,0.00313831,0.00400153
2007-03-13,-0.0201542,-0.0174832
2007-03-14,0.00542737,0.0022798
2007-03-15,0.00477803,0.00607625
2007-03-16,-0.00360641,-0.00314356
2007-03-19,0.0110564,0.00739374
2007-03-20,0.00679351,0.0056343
2007-03-21,0.0167607,0.0120479
2007-03-22,-0.000141422,0.00237528
2007-03-23,0.00171313,0.0022684
2007-03-26,0.000555299,5.01334e-05
2007-03-27,-0.00569605,-0.00488339
2007-03-28,-0.00700155,-0.00444155
2007-03-29,0.00351286,0.0019802
2007-03-30,-0.000365029,0.00246061
2007-04-02,0.00303663,0.00202465
2007-04-03,0.00891494,0.0067779
2007-04-04,0.00147775,0.00120393
2007-04-05,0.00362813,0.00318697
2007-04-09,0.000584227,0.000857715
2007-04-10,0.00269169,0.00247564
2007-04-11,-0.00586358,-0.00422416
2007-04-12,0.00638591,0.00578018
2007-04-13,0.00373542,0.00519132
2007-04-16,0.010487,0.0092271
2007-04-17,0.00102979,-0.000891821
2007-04-18,0.000311394,-0.000861965
2007-04-19,-0.00281217,-0.00417396
2007-04-20,0.00934416,0.0078803
2007-04-23,-0.0017278,-0.0006928
2007-04-24,-0.000741198,-0.00111102
2007-04-25,0.00947006,0.00508125
2007-04-26,-0.000594789,-8.97011e-05
2007-04-27,-0.000789117,-0.00168608
2007-04-30,-0.00928173,-0.00863897
2007-05-01,0.00174877,-0.000803532
2007-05-02,0.00827605,0.00914045
2007-05-03,0.00388593,0.00199281
2007-05-04,0.00289509,0.00265042
2007-05-07,0.00259984,0.000892755
2007-05-08,-0.00140318,-0.00205473
2007-05-09,0.00369061,0.00300341
2007-05-10,-0.0137445,-0.0130073
2007-05-11,0.0103612,0.00826279
2007-05-14,-0.00270306,-0.00463087
2007-05-15,-0.00186027,-0.00605582
2007-05-16,0.00733748,0.00254845
2007-05-17,-0.000511581,-0.00203489
2007-05-18,0.00678462,0.00564593
2007-05-21,0.00324855,0.00599022
2007-05-22,0.00093688,0.0040452
2007-05-23,-0.000932209,-0.000893591
2007-05-24,-0.0113079,-0.0113041
2007-05-25,0.00638744,0.00641809
2007-05-29,0.00304994,0.00487412
2007-05-30,0.00823867,0.00431799
2007-05-31,0.00160647,0.00450733
2007-06-01,0.00513526,0.00539612
2007-06-04,0.00210429,0.00254515
2007-06-05,-0.00531632,-0.00356984
2007-06-06,-0.00936018,-0.00729367
2007-06-07,-0.0181049,-0.0142199
2007-06-08,0.0107803,0.00632795
2007-06-11,0.00111615,0.000193313
2007-06-12,-0.0108205,-0.0103191
2007-06-13,0.0141577,0.00885194
2007-06-14,0.00535972,0.00492548
2007-06-15,0.00741829,0.00795076
2007-06-18,-0.00089817,0.000236967
2007-06-19,0.00178236,0.00289948
2007-06-20,-0.0127056,-0.00831517
2007-06-21,0.00539752,0.00233761
2007-06-22,-0.0107396,-0.00593219
2007-06-25,-0.00482883,-0.00647592
2007-06-26,-0.00402083,-0.00307804
2007-06-27,0.00935016,0.00803135
2007-06-28,0.000735818,0.0023568
2007-06-29,-0.000738536,0.000124359
2007-07-02,0.0114143,0.00854128
2007-07-03,0.00344278,0.00219866
2007-07-05,0.00121535,0.00164054
2007-07-06,0.00446827,0.00389608
2007-07-09,0.00155345,0.00215637
2007-07-10,-0.0135927,-0.0104511
2007-07-11,0.00507126,0.00247878
2007-07-12,0.0175143,0.0106928
2007-07-13,0.00317008,0.00108223
2007-07-16,-0.00305569,-0.00446529
2007-07-17,-6.44357e-05,6.02561e-05
2007-07-18,-0.00156205,-0.00354947
2007-07-19,0.00484673,0.00558679
2007-07-20,-0.0116787,-0.00923415
2007-07-23,0.00303501,-0.00049324
2007-07-24,-0.0201353,-0.0190439
2007-07-25,0.00267186,-0.00247614
2007-07-26,-0.0238589,-0.0218836
2007-07-27,-0.0147566,-0.0106593
2007-07-30,0.0093172,0.00443947
2007-07-31,-0.0101426,-0.00386594
2007-08-01,0.00411404,-0.00568421
2007-08-02,0.00596638,0.00409316
2007-08-03,-0.0259435,-0.0226081
2007-08-06,0.0180131,0.00029155
2007-08-07,0.00657748,0.00544378
2007-08-08,0.0156065,0.0177057
2007-08-09,-0.0268876,-0.0155193
2007-08-10,-0.000468786,-0.000982851
2007-08-13,-0.000554772,-0.00163242
2007-08-14,-0.0190679,-0.0174822
2007-08-15,-0.0156696,-0.0167462
2007-08-16,0.0018494,-0.003934
2007-08-17,0.0244095,0.0210443
2007-08-20,0.00161391,0.00400021
2007-08-21,0.0021452,0.00318937
2007-08-22,0.0130317,0.0133991
2007-08-23,-0.00161077,-0.00270839
2007-08-24,0.0123421,0.00973438
2007-08-27,-0.0083067,-0.0047171
2007-08-28,-0.0234343,-0.0183463
2007-08-29,0.0218108,0.0166365
2007-08-30,-0.00380962,-0.00201538
2007-08-31,0.0122995,0.012035
2007-09-04,0.011092,0.00800316
2007-09-05,-0.0100805,-0.00760535
2007-09-06,0.00441974,0.00393683
2007-09-07,-0.0162237,-0.0124565
2007-09-10,-0.00290857,-0.00569598
2007-09-11,0.0135072,0.00961863
2007-09-12,0.000215592,-0.00183767
2007-09-13,0.00738636,0.00173721
2007-09-14,0.00126592,0.00201977
2007-09-17,-0.00581608,-0.00723342
2007-09-18,0.0292821,0.0231263
2007-09-19,0.00578476,0.00831303
2007-09-20,-0.00519915,-0.00404134
2007-09-21,0.004909,0.00434312
2007-09-24,-0.00446683,-0.00400553
2007-09-25,-0.000432772,-0.00218921
2007-09-26,0.00549672,0.00546812
2007-09-27,0.00535581,0.00628862
2007-09-28,-0.00268356,-0.00175934
2007-10-01,0.0137297,0.0125101
2007-10-02,0.000504741,0.00461334
2007-10-03,-0.00514606,-0.00367814
2007-10-04,0.00271411,0.00314715
2007-10-05,0.0118225,0.0125781
2007-10-08,-0.00301848,-0.00233003
2007-10-09,0.00803421,0.00601509
2007-10-10,-0.000231096,0.00113329
2007-10-11,-0.00518567,-0.00707523
2007-10-12,0.00532628,0.00503792
2007-10-15,-0.00859395,-0.00821114
2007-10-16,-0.00701851,-0.00644513
2007-10-17,0.00287406,0.00128203
2007-10-18,0.000420303,0.000274933
2007-10-19,-0.0245914,-0.0208673
2007-10-22,0.00327977,0.00388597
2007-10-23,0.0102402,0.00745057
2007-10-24,-0.00323981,-0.00488376
2007-10-25,-0.00101438,-0.00218122
2007-10-26,0.0138132,0.0103544
2007-10-29,0.00537462,0.00289736
2007-10-30,-0.00689227,-0.00577318
2007-10-31,0.013188,0.00957673
2007-11-01,-0.0258874,-0.0241211
2007-11-02,0.00206327,-0.000495878
2007-11-05,-0.006631,-0.00989627
2007-11-06,0.0128285,0.00643817
2007-11-07,-0.0268804,-0.0227533
2007-11-08,-0.000584372,-0.00132551
2007-11-09,-0.015044,-0.0101924
2007-11-12,-0.0140343,-0.0111895
2007-11-13,0.0278924,0.0183692
2007-11-14,-0.00579907,-0.00473428
2007-11-15,-0.0140969,-0.011762
2007-11-16,0.00458833,-0.0015115
2007-11-19,-0.018698,-0.020127
2007-11-20,0.00398761,-0.00349337
2007-11-21,-0.0152736,-0.0113899
2007-11-23,0.0163334,0.0152827
2007-11-26,-0.0204411,-0.0169977
2007-11-27,0.0121756,0.00397707
2007-11-28,0.0294122,0.0242629
2007-11-29,-0.000338778,-8.77342e-05
2007-11-30,0.00710882,0.00704007
2007-12-03,-0.00552678,-0.00671365
2007-12-04,-0.00722939,-0.00734701
2007-12-05,0.0144471,0.0108114
2007-12-06,0.01571,0.016994
2007-12-07,-0.000210116,0.00202937
2007-12-10,0.00776654,0.00516288
2007-12-11,-0.0254213,-0.0203624
2007-12-12,0.00567281,0.00232769
2007-12-13,-0.000993872,-0.00521109
2007-12-14,-0.0134357,-0.013185
2007-12-17,-0.0160144,-0.0178956
2007-12-18,0.00643321,0.00759232
2007-12-19,-0.000322337,0.000468058
2007-12-20,0.00628511,0.00577036
2007-12-21,0.0171431,0.0150636
2007-12-24,0.00912454,0.00906539
2007-12-26,0.00151074,0.00320107
2007-12-27,-0.0135389,-0.0141651
2007-12-28,0.00204531,-0.000387711
2007-12-31,-0.00651583,0.00109316
2008-01-02,-0.0118175,-0.00657952
2008-01-03,-0.000952893,-0.00454393
2008-01-04,-0.0256882,-0.022417
2008-01-07,0.000185001,-0.00185421
2008-01-08,-0.0170534,-0.0140326
2008-01-09,0.0099866,-0.000433722
2008-01-10,0.00843392,0.00969897
2008-01-11,-0.0139186,-0.0112946
2008-01-14,0.0104594,0.00779676
2008-01-15,-0.0247544,-0.018427
2008-01-16,-0.00666509,-8.78324e-05
2008-01-17,-0.0277435,-0.0215957
2008-01-18,-0.00556047,-0.00731743
2008-01-22,-0.00942089,-0.0103359
2008-01-23,0.0197837,0.0182161
2008-01-24,0.0125777,0.0110733
2008-01-25,-0.0129569,-0.00153959
2008-01-28,0.0171611,0.0135082
2008-01-29,0.00640097,0.00768305
2008-01-30,-0.00535938,-0.00254489
2008-01-31,0.0149597,0.0151537
2008-02-01,0.0160031,0.0157515
2008-02-04,-0.00899475,-0.00302647
2008-02-05,-0.0308484,-0.0215639
2008-02-06,-0.00800146,-0.00723418
2008-02-07,0.00771302,0.00519038
2008-02-08,-0.00206951,-0.00275123
2008-02-11,0.0057887,0.00281422
2008-02-12,0.00626374,0.00411383
2008-02-13,0.014377,0.0131705
2008-02-14,-0.0132174,-0.0136372
2008-02-15,-0.000457315,-0.00405848
2008-02-19,0.000611489,0.00255398
2008-02-20,0.00887471,0.00510751
2008-02-21,-0.0118261,-0.00966898
2008-02-22,0.00678306,0.000397706
2008-02-25,0.0150927,0.0133269
2008-02-26,0.00824965,0.0095984
2008-02-27,-0.000760402,-4.2323e-06
2008-02-28,-0.00771164,-0.00870691
2008-02-29,-0.0261622,-0.0201555
2008-03-03,-0.000439752,-0.00517298
2008-03-04,-0.00479653,-0.00671285
2008-03-05,0.00694076,0.00328172
2008-03-06,-0.0220326,-0.0214154
2008-03-07,-0.00876437,-0.00765046
2008-03-10,-0.0182228,-0.0208183
2008-03-11,0.0357829,0.0270889
2008-03-12,-0.00700162,-0.00418531
2008-03-13,0.00729543,0.00747165
2008-03-14,-0.0200046,-0.018156
2008-03-17,-0.0149471,-0.0209577
2008-03-18,0.0395959,0.0285414
2008-03-19,-0.0260775,-0.0170656
2008-03-20,0.0212318,0.0145866
2008-03-24,0.0176031,0.0217196
2008-03-25,0.00573736,0.0108941
2008-03-26,-0.00641713,-0.00274758
2008-03-27,-0.0101488,-0.00462905
2008-03-28,-0.00796275,-0.00723934
2008-03-31,0.0053157,0.00528622
2008-04-01,0.0321592,0.0209494
2008-04-02,0.000355543,0.003264
2008-04-03,0.00268913,0.00172316
2008-04-04,0.00195643,0.00279039
2008-04-07,0.0017091,0.00183124
2008-04-08,-0.0031875,-0.00267825
2008-04-09,-0.00901465,-0.0114493
2008-04-10,0.00559969,0.00507001
2008-04-11,-0.0195529,-0.015648
2008-04-14,-0.00254724,-0.00438965
2008-04-15,0.00510164,0.00215199
2008-04-16,0.0241706,0.0179171
2008-04-17,-0.00120921,-0.00198367
2008-04-18,0.0165869,0.0124799
2008-04-21,-0.000548821,-0.0015544
2008-04-22,-0.00924726,-0.0128199
2008-04-23,0.00110908,0.00210286
2008-04-24,0.00509316,0.00787515
2008-04-25,0.00693626,0.00570007
2008-04-28,0.000287502,0.00371319
2008-04-29,-0.00566032,-0.00485217
2008-04-30,-0.00154292,0.00171978
2008-05-01,0.014565,0.0109716
2008-05-02,0.00326538,0.000371843
2008-05-05,-0.00262256,-0.00114945
2008-05-06,0.00843359,0.00627883
2008-05-07,-0.0158918,-0.0115961
2008-05-08,0.00460678,0.00200673
2008-05-09,-0.00456377,-0.000631781
2008-05-12,0.011008,0.0107998
2008-05-13,0.000777005,0.00263733
2008-05-14,0.00304157,0.00200552
2008-05-15,0.0111603,0.00812308
2008-05-16,0.00244358,0.00113433
2008-05-19,-0.000218445,-0.000464722
2008-05-20,-0.00597926,-0.00344125
2008-05-21,-0.0153363,-0.00902979
2008-05-22,0.00291257,0.00328413
2008-05-23,-0.0115367,-0.00728414
2008-05-27,0.00488966,0.00612808
2008-05-28,0.00573078,0.00351601
2008-05-29,0.0043983,0.00527252
2008-05-30,0.00325857,0.00489663
2008-06-02,-0.00897338,-0.00832717
2008-06-03,-0.00484855,-0.0018273
2008-06-04,-0.000875111,0.00136962
2008-06-05,0.0202673,0.0147117
2008-06-06,-0.0267064,-0.0198431
2008-06-09,-0.000595046,-0.00774802
2008-06-10,-0.00503021,-0.005357
2008-06-11,-0.0152012,-0.0149379
2008-06-12,0.00146903,0.00103182
2008-06-13,0.0147059,0.0122141
2008-06-16,0.00326931,0.00545679
2008-06-17,-0.00394814,-0.00432584
2008-06-18,-0.00826954,-0.0083356
2008-06-19,0.00240375,0.00276365
2008-06-20,-0.0175014,-0.0138061
2008-06-23,-0.000860859,-0.00897671
2008-06-24,-0.00623182,-0.00980423
2008-06-25,0.00627301,0.00738267
2008-06-26,-0.0261807,-0.0192046
2008-06-27,-0.00249179,-0.0057346
2008-06-30,-0.00101994,-0.00570258
2008-07-01,0.00181521,-0.0062811
2008-07-02,-0.0209983,-0.0181039
2008-07-03,-0.00241834,-0.00605834
2008-07-07,-0.00858015,-0.0116375
2008-07-08,0.0170202,0.0183535
2008-07-09,-0.0193832,-0.0141585
2008-07-10,0.00764448,0.00229328
2008-07-11,-0.00828187,-0.00313438
2008-07-14,-0.00823091,-0.0123139
2008-07-15,-0.0114915,-0.00918784
2008-07-16,0.024079,0.0265229
2008-07-17,0.00966248,0.0164243
2008-07-18,0.000316796,0.000885657
2008-07-21,0.00399074,0.00692233
2008-07-22,0.0111359,0.0151978
2008-07-23,0.00183152,0.00660122
2008-07-24,-0.0243363,-0.018608
2008-07-25,0.00555164,0.00638083
2008-07-28,-0.0165154,-0.0137483
2008-07-29,0.0212683,0.0168483
2008-07-30,0.0164801,0.0067907
2008-07-31,-0.011726,-0.0026995
2008-08-01,-0.00517187,-0.000643176
2008-08-04,-0.013381,-0.0121754
2008-08-05,0.024519,0.0135288
2008-08-06,0.00571568,0.00661388
2008-08-07,-0.0168339,-0.0125137
2008-08-08,0.0191893,0.0158556
2008-08-11,0.00665322,0.0106878
2008-08-12,-0.00964014,-0.00564949
2008-08-13,-0.000113603,0.00263914
2008-08-14,0.00511186,0.0065826
2008-08-15,0.00134927,-0.000839847
2008-08-18,-0.0134012,-0.00990061
2008-08-19,-0.0088815,-0.0116977
2008-08-20,0.00686882,0.00273734
2008-08-21,0.00318847,-0.00219753
2008-08-22,0.00952725,0.00955161
2008-08-25,-0.018552,-0.0150973
2008-08-26,0.00355828,0.0029009
